"filename", "language", "TypeScript", "JSON", "HTML", "JSON with Comments", "CSS", "TypeScript JSX", "Markdown", "XML", "JavaScript", "Batch", "Properties", "Groovy", "Java", "Ignore", "Python", "pip requirements", "comment", "blank", "total"
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\AdvantageDelivery.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 160
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\AdvantageExperience.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 65
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\AdvantageInstallment.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 79
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\AdvantagePrice.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 90
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\AdvantageWarranty.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 149
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\ArrowBold.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 28
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\ArrowCommon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 37
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\ArrowThin.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 28
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\CartIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 45
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\CatalogIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 68
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\CheckMarkAvailability.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 32
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\CommentIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 54
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\ComparisonIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 59
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\Credit.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 36
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\DeliveryJustin.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 26
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\DeliveryLocal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 26
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\DeliveryNovaposhta.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 47
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\DeliveryParcel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 47
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\DeliveryUkrposhta.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 26
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\Exchange.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 66
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\EyeIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 38
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\FacebookIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 26
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\GoogleIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 56
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\GridViewIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 125
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\Guarantee.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 45
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\ISVGIconProps.ts", "TypeScript", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\InstagramIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 26
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\LikeFingerIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 27
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\LikeIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 27
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\LinkedIn.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 26
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\LogoIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 57
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\MastercardIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 47
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\MonobankIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 28
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\OschadbankIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 154
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\PaginatorArrow.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 37
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\PaginatorArrowStraight.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 42
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\PaymentCash.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 84
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\PhoneIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 29
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\PrivateBankIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 33
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\ProfileIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 38
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\RowViewIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 86
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\SearchIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 33
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\SendIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 38
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\StarIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 34
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\TelegramIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 27
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\Test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 96
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\Time.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 43
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\ViberIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 59
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\VisaIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 26
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\YouTubeIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 27
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\assets\icons\index.ts", "TypeScript", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 51
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Footer\Footer.module.css", "CSS", 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 103
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Footer\Footer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 119
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Footer\RightsBlock\RightsBlock.module.css", "CSS", 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 55
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Footer\RightsBlock\RightsBlock.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 23
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Footer\RightsBlock\index.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Footer\SocialBlock\SocialBlock.module.css", "CSS", 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 150
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Footer\SocialBlock\SocialBlock.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 63
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Footer\SocialBlock\index.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Footer\index.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Header\Header.module.css", "CSS", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Header\Header.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Header\Navigation\BurgerMenu\BurgerMenu.module.css", "CSS", 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 48
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Header\Navigation\BurgerMenu\BurgerMenu.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 31
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Header\Navigation\BurgerMenu\index.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Header\Navigation\Navigation.module.css", "CSS", 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 70
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Header\Navigation\Navigation.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 60
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Header\Navigation\NavigationLink\Navigation.module.css", "CSS", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 35
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Header\Navigation\NavigationLink\NavigationLink.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Header\Navigation\NavigationLink\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Header\Navigation\index.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Header\Utility\Contacts\Contacts.module.css", "CSS", 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 37
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Header\Utility\Contacts\Contacts.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 24
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Header\Utility\Contacts\index.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Header\Utility\Navigation\Navigation.module.css", "CSS", 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 77
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Header\Utility\Navigation\Navigation.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 26
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Header\Utility\Navigation\index.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Header\Utility\Utility.module.css", "CSS", 0, 0, 0, 0, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 171
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Header\Utility\Utility.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 93
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Header\Utility\index.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Header\index.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Main\Main.module.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Main\Main.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Main\index.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Modals\MBurgerMenu\Accordions\Accordions.module.css", "CSS", 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 43
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Modals\MBurgerMenu\Accordions\Accordions.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 111
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Modals\MBurgerMenu\Contacts\Contacts.module.css", "CSS", 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 36
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Modals\MBurgerMenu\Contacts\Contacts.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 44
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Modals\MBurgerMenu\MBurgerMenu.module.css", "CSS", 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 104
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Modals\MBurgerMenu\MBurgerMenu.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 76
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Modals\MBurgerMenu\Register\Register.module.css", "CSS", 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 122
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Modals\MBurgerMenu\Register\Register.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 142
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Modals\MBurgerMenu\Social\Social.module.css", "CSS", 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 74
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Modals\MBurgerMenu\Social\Social.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 48
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Modals\MProductImagesList\MProductImagesList.module.css", "CSS", 0, 0, 0, 0, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 170
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Modals\MProductImagesList\MProductImagesList.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 102
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Modals\MRegisterForm\MRegisterForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 206
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Modals\MRegisterForm\MRegisterFrom.module.css", "CSS", 0, 0, 0, 0, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 191
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Modals\MSignInFrom\MSignInFrom.module.css", "CSS", 0, 0, 0, 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 188
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Modals\MSignInFrom\MSignInFrom.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 162
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\Modals\index.ts", "TypeScript", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\UI\UIBreadcrumbs\UIBreadcrumbs.module.css", "CSS", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 36
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\UI\UIBreadcrumbs\UIBreadcrumbs.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 32
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\UI\UIButton\UIButton.module.css", "CSS", 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 19, 131
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\UI\UIButton\UIButton.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 46
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\UI\UIChangeLanguage\UIChangeLanguage.module.css", "CSS", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 24
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\UI\UIChangeLanguage\UIChangeLanguage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 44
"c:\Users\Vitalii\Projects\pc-hub\frontend\src\components\UI\UICross\UICross.module.css", "CSS", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 33
